,A4,A35,A58,A63,A89,A94,A36,A42,A47,A59,A75,A98,A40,A51,A57,A2,A28,A85,A95,A7,A12,A13,A31,A50,A53,A96,A22,A44,A46,A64,A99,A17,A21,A41,A72,A88,A92,A15,A16,A23,A70,A8,A20,A49,A71,A78,A87,A100,A55,A62,A68,A5,A24,A27,A48,A74,A77,A82
A75,0.33333,0.66667,0.83333,0.16666999999999998,0.33333,0.33333,0.83333,0.66667,0.83333,0.33333,0.0,0.33333,1.0,0.83333,0.66667,1.0,0.66667,0.66667,0.66667,0.33333,0.83333,0.83333,0.83333,0.66667,0.83333,1.0,0.66667,0.66667,0.83333,0.83333,0.66667,1.0,0.83333,1.0,1.0,1.0,0.66667,0.83333,1.0,1.0,1.0,0.5,0.83333,0.83333,0.83333,1.0,1.0,0.83333,0.5,0.5,0.66667,0.5,0.5,0.83333,0.83333,0.66667,0.5,0.66667
A98,0.66667,0.66667,0.66667,0.33333,0.66667,0.0,0.5,0.83333,0.83333,0.33333,0.33333,0.0,0.83333,0.83333,0.66667,1.0,0.66667,0.5,0.83333,0.33333,0.83333,0.83333,0.83333,0.83333,0.83333,0.66667,0.5,0.66667,0.83333,0.16666999999999998,0.66667,1.0,0.83333,0.66667,0.83333,0.66667,1.0,0.83333,1.0,1.0,0.83333,0.5,0.83333,0.83333,1.0,0.83333,0.83333,0.83333,0.66667,0.66667,0.83333,0.5,0.83333,0.83333,0.66667,0.66667,0.5,0.66667
A40,0.66667,0.83333,0.5,0.66667,0.83333,0.83333,0.33333,0.33333,0.33333,0.83333,1.0,0.83333,0.0,0.16666999999999998,0.33333,0.33333,0.83333,0.33333,0.66667,0.66667,0.66667,0.83333,0.66667,0.66667,0.83333,1.0,0.83333,0.66667,1.0,0.83333,0.66667,0.83333,0.83333,0.83333,1.0,0.66667,0.83333,0.83333,0.83333,0.5,0.83333,0.66667,0.66667,0.5,0.66667,0.5,0.66667,0.66667,0.83333,0.66667,0.83333,0.83333,0.66667,1.0,1.0,1.0,0.83333,0.83333
A51,0.83333,0.83333,0.5,0.83333,0.83333,0.83333,0.5,0.66667,0.33333,1.0,0.83333,0.83333,0.16666999999999998,0.0,0.16666999999999998,0.5,0.66667,0.33333,0.83333,0.83333,0.83333,0.83333,0.66667,0.83333,0.83333,0.66667,0.83333,0.5,0.83333,0.83333,0.83333,0.83333,0.83333,1.0,1.0,0.83333,0.83333,0.66667,0.83333,0.83333,0.83333,0.83333,1.0,0.5,0.83333,0.83333,0.66667,0.83333,0.83333,0.83333,0.83333,0.66667,0.83333,0.83333,1.0,0.83333,0.66667,1.0
A57,0.83333,0.5,0.16666999999999998,0.33333,0.83333,1.0,0.83333,0.66667,0.33333,0.83333,0.66667,0.66667,0.33333,0.16666999999999998,0.0,0.5,0.83333,0.83333,0.83333,0.66667,0.66667,0.83333,0.83333,0.83333,0.66667,0.83333,0.66667,0.83333,0.83333,1.0,1.0,0.83333,1.0,0.83333,1.0,0.66667,0.83333,0.83333,1.0,1.0,0.66667,0.83333,0.83333,0.66667,0.33333,1.0,0.66667,0.83333,0.66667,0.33333,0.5,0.83333,0.5,0.83333,0.83333,0.66667,0.83333,0.83333
A2,0.83333,0.83333,0.33333,0.83333,1.0,0.83333,0.83333,0.5,0.5,0.83333,1.0,1.0,0.33333,0.5,0.5,0.0,0.66667,0.83333,0.66667,1.0,0.66667,0.66667,0.83333,0.83333,0.83333,1.0,1.0,0.83333,1.0,1.0,1.0,1.0,0.83333,0.83333,1.0,0.83333,1.0,0.83333,1.0,0.66667,1.0,1.0,0.33333,0.83333,0.66667,0.66667,0.83333,0.83333,0.83333,1.0,1.0,0.66667,1.0,1.0,0.83333,1.0,1.0,0.83333
A28,0.5,0.66667,1.0,0.5,0.83333,0.83333,0.83333,0.83333,0.83333,0.66667,0.66667,0.66667,0.83333,0.66667,0.83333,0.66667,0.0,0.33333,0.33333,1.0,1.0,0.83333,0.83333,1.0,0.83333,1.0,0.83333,0.83333,0.66667,1.0,1.0,0.33333,1.0,1.0,0.66667,1.0,0.83333,0.83333,1.0,0.66667,1.0,1.0,0.83333,1.0,1.0,0.66667,0.83333,0.83333,1.0,0.83333,0.83333,0.83333,0.83333,1.0,1.0,0.83333,0.83333,0.83333
A85,0.83333,0.66667,0.83333,0.66667,0.66667,0.83333,0.83333,0.66667,1.0,0.83333,0.66667,0.5,0.33333,0.33333,0.83333,0.83333,0.33333,0.0,0.0,0.83333,1.0,1.0,0.83333,1.0,0.83333,1.0,0.83333,0.83333,0.5,0.83333,0.83333,1.0,0.83333,0.83333,0.66667,0.83333,0.83333,0.83333,1.0,1.0,0.66667,0.83333,0.66667,0.83333,1.0,0.66667,0.83333,1.0,0.83333,0.83333,0.83333,0.83333,1.0,1.0,0.66667,0.83333,0.83333,0.83333
A95,0.66667,0.5,0.83333,0.83333,0.83333,0.5,0.83333,0.83333,0.83333,0.5,0.66667,0.83333,0.66667,0.83333,0.83333,0.66667,0.33333,0.0,0.0,0.83333,1.0,0.83333,1.0,0.83333,0.83333,0.83333,1.0,0.83333,0.33333,1.0,1.0,0.83333,0.83333,0.66667,1.0,0.83333,1.0,0.66667,0.83333,0.66667,1.0,0.83333,0.5,0.66667,1.0,0.66667,0.83333,1.0,1.0,0.83333,0.83333,0.83333,1.0,1.0,0.66667,0.83333,1.0,1.0
A7,0.5,0.66667,0.5,0.33333,0.66667,0.16666999999999998,0.33333,0.83333,0.83333,0.83333,0.33333,0.33333,0.66667,0.83333,0.66667,1.0,1.0,0.83333,0.83333,0.0,0.5,0.66667,0.66667,0.83333,0.33333,0.66667,0.66667,0.66667,0.83333,0.66667,0.66667,0.5,0.83333,0.66667,0.83333,0.66667,0.66667,0.66667,1.0,0.83333,1.0,0.5,0.66667,0.66667,0.83333,1.0,0.66667,0.83333,0.83333,0.83333,0.83333,0.5,0.33333,0.83333,0.66667,0.66667,0.83333,0.66667
