,A4,A35,A58,A63,A89,A94,A36,A42,A47,A59,A75,A98,A40,A51,A57,A2,A28,A85,A95,A7,A12,A13,A31,A50,A53,A96,A22,A44,A46,A64,A99,A17,A21,A41,A72,A88,A92,A15,A16,A23,A70,A8,A20,A49,A71,A78,A87,A100,A55,A62,A68,A5,A24,A27,A48,A74,A77,A82
A72,0.647114,0.747995,0.608175,0.778496,0.614487,0.680620,0.614939,0.650174,0.661127,0.705112,0.654747,0.659691,0.655740,0.692778,0.687062,0.695781,0.606409,0.452437,0.699192,0.657477,0.531513,0.739262,0.641271,0.474534,0.702024,0.613225,0.577173,0.553131,0.610902,0.640310,0.661906,0.131971,0.160538,0.108668,0.000000,0.237800,0.168509,0.554105,0.577815,0.723325,0.621202,0.530924,0.500765,0.436745,0.718353,0.297734,0.602595,0.598172,0.826895,0.704268,0.680599,0.861031,0.620088,0.503959,0.764544,0.633699,0.774058,0.741812
A88,0.411482,0.776709,0.563412,0.732653,0.864985,0.537937,0.660939,0.785949,0.727866,0.538405,0.691582,0.597593,0.482109,0.542531,0.414263,0.615321,0.776732,0.620525,0.609673,0.627753,0.569572,0.942700,0.590136,0.431413,0.540512,0.422798,0.465877,0.287977,0.568800,0.427375,0.615368,0.354601,0.386204,0.401498,0.237800,0.000000,0.212872,0.678557,0.683523,0.628454,0.242414,0.669005,0.660093,0.575687,0.731449,0.539225,0.441446,0.555029,0.592563,0.457903,0.715617,0.434307,0.385180,0.606357,0.607377,0.271209,0.398404,0.551666
A92,0.489384,0.726455,0.569902,0.507576,0.378085,0.650870,0.840158,0.631931,0.687168,0.716605,0.588749,0.641264,0.576498,0.600586,0.523140,0.754062,0.593811,0.535788,0.706483,0.571222,0.459572,0.633251,0.671412,0.471494,0.611635,0.547993,0.621903,0.415958,0.681415,0.494396,0.571029,0.232242,0.024787,0.238354,0.168509,0.212872,0.000000,0.584246,0.575942,0.688055,0.570539,0.661713,0.552997,0.591949,0.571703,0.345613,0.630788,0.937293,0.725421,0.805591,0.640051,0.690323,0.730441,0.697188,0.768980,0.565240,0.671598,0.633582
A15,0.351504,0.771470,0.659880,0.455374,0.614527,0.685953,0.718259,0.624119,0.629125,0.485013,0.784311,0.660963,0.775013,0.614529,0.555416,0.519844,0.620685,0.584373,0.632052,0.749440,0.804963,0.860649,0.978961,0.797436,0.893127,1.000000,0.870364,0.507424,0.689241,0.650135,0.880380,0.608951,0.666357,0.663948,0.554105,0.678557,0.584246,0.000000,0.089607,0.235805,0.517130,0.968281,0.847912,0.860014,0.924915,0.745798,0.467026,0.809840,0.585982,0.604765,0.715709,0.510836,0.775983,0.731458,0.622228,0.575743,0.793984,0.707816
A16,0.521932,0.745027,0.679998,0.553118,0.565595,0.688941,0.628535,0.585101,0.552784,0.687017,0.773943,0.603219,0.908775,0.571089,0.769647,0.824637,0.632488,0.679313,0.506100,0.901455,0.901132,0.807928,0.848726,0.869844,0.885510,0.853541,0.918152,0.434961,0.772604,0.685628,0.699345,0.722259,0.738199,0.738229,0.577815,0.683523,0.575942,0.089607,0.000000,0.109641,0.155373,0.829203,0.840995,0.872478,0.881696,0.661946,0.518464,0.669900,0.656833,0.780088,0.683520,0.707430,0.784009,0.667597,0.692274,0.657375,0.861103,0.605771
A23,0.379206,0.678629,0.662394,0.874277,0.649750,0.531668,0.724963,0.892108,0.734192,0.550980,0.841779,0.736430,0.532648,0.703391,0.683720,0.719827,0.515070,0.692655,0.405440,0.850643,0.776183,0.984394,1.000000,0.838875,0.936655,0.951846,0.871952,0.690171,0.776193,0.850913,0.801372,0.669244,0.785821,0.602974,0.723325,0.628454,0.688055,0.235805,0.109641,0.000000,0.158943,0.825008,0.703047,0.766367,0.864336,0.708569,0.615385,0.882272,0.647126,0.751581,0.684006,0.618852,0.604561,0.764421,0.778698,0.643296,0.724974,0.594141
A70,0.206155,0.533454,0.531446,0.451550,0.547919,0.742992,0.776709,0.497732,0.883563,0.543994,0.791238,0.698033,0.507429,0.555446,0.498854,0.640530,0.767720,0.410198,0.896782,0.875980,0.810306,0.801126,0.873642,0.690842,0.847749,0.947492,0.753242,0.394619,0.860575,0.771333,0.669883,0.841714,0.568620,0.669851,0.621202,0.242414,0.570539,0.517130,0.155373,0.158943,0.000000,0.742439,0.760328,0.675665,0.922246,0.657698,0.559642,0.780835,0.646568,0.552381,0.617470,0.831399,0.418956,0.621140,0.609916,0.533825,0.571126,0.508124
A8,0.520437,0.540088,0.480683,0.654861,0.625040,0.738044,0.679967,0.836673,0.912713,0.813212,0.694192,0.600601,0.733759,0.858847,0.856187,0.920108,0.890478,0.870534,0.873691,0.380294,0.300141,0.189136,0.377381,0.433599,0.151631,0.480362,0.460151,0.452540,0.590833,0.488165,0.465506,0.873102,0.617887,0.641596,0.530924,0.669005,0.661713,0.968281,0.829203,0.825008,0.742439,0.000000,0.450205,0.412502,0.216983,0.601433,0.610407,0.534447,0.573767,0.573375,0.743747,0.576866,0.837918,0.793509,0.791059,0.529249,0.275757,0.699791
A20,0.915506,0.725153,0.894949,0.781075,0.839338,0.721265,0.709409,0.714244,0.719582,0.862924,0.845648,0.904934,0.852747,0.834263,0.820437,0.570298,0.496363,0.781024,0.387377,0.459776,0.429745,0.489418,0.485812,0.643731,0.390629,0.528995,0.469826,0.526872,0.465911,0.560810,0.483607,0.707311,0.427523,0.301847,0.500765,0.660093,0.552997,0.847912,0.840995,0.703047,0.760328,0.450205,0.000000,0.277203,0.404082,0.425112,0.629060,0.667547,0.817354,0.714618,0.725159,0.847161,0.759265,0.880890,0.533223,0.805706,0.775968,0.617110
A49,0.827082,0.771361,0.621173,0.790397,0.600459,0.674524,0.734796,0.919577,0.675208,0.705816,0.748982,0.838101,0.605641,0.603507,0.658578,0.839573,0.814767,0.854212,0.486681,0.440366,0.305393,0.394796,0.448647,0.729896,0.363384,0.465488,0.533472,0.530604,0.392762,0.569199,0.487429,0.689770,0.707646,0.588842,0.436745,0.575687,0.591949,0.860014,0.872478,0.766367,0.675665,0.412502,0.277203,0.000000,0.700809,0.525572,0.339198,0.458405,0.684356,0.695014,0.732088,0.662175,0.688709,0.413663,0.805663,0.744000,0.770128,0.507769
