,A4,A35,A58,A63,A89,A94,A36,A42,A47,A59,A75,A98,A40,A51,A57,A2,A28,A85,A95,A7,A12,A13,A31,A50,A53,A96,A22,A44,A46,A64,A99,A17,A21,A41,A72,A88,A92,A15,A16,A23,A70,A8,A20,A49,A71,A78,A87,A100,A55,A62,A68,A5,A24,A27,A48,A74,A77,A82
A98,0.086136,0.229511,0.543222,0.118619,0.143120,0.007316,0.235660,0.186929,0.295000,0.207111,0.100490,0.000000,0.428534,0.360012,0.478638,0.232950,0.190748,0.103591,0.156600,0.890949,0.980518,0.991769,0.903811,0.582815,0.966489,0.966842,0.966003,1.000000,0.990634,0.939311,0.985379,0.862650,0.713665,0.915359,0.970540,0.859595,0.816320,0.920003,0.441656,0.706554,0.749223,0.990404,0.915597,0.977332,0.944880,0.805800,0.801236,0.930599,0.679630,0.753743,0.603912,0.602267,0.757187,0.577949,0.902257,0.580170,0.801213,0.913573
A40,0.422827,0.234355,0.137687,0.270099,0.231918,0.660790,0.073743,0.109338,0.094253,0.522606,0.518467,0.428534,0.000000,0.084097,0.107908,0.086659,0.249017,0.482286,0.391767,0.864127,0.875941,0.968316,0.935635,0.953867,0.990051,0.788869,0.875092,0.972628,0.765314,0.962996,0.514035,0.620884,0.845267,0.762024,0.555763,0.715302,0.849625,0.786506,0.716916,0.627868,0.761184,0.824548,0.562768,0.937641,0.809805,0.804900,0.764353,0.784310,0.887681,0.593944,0.822699,0.655853,0.949227,0.941847,0.955466,0.871311,0.936351,0.845504
A51,0.205111,0.195350,0.076651,0.522691,0.229980,0.255197,0.194121,0.150699,0.114411,0.435232,0.247966,0.360012,0.084097,0.000000,0.085015,0.144874,0.446707,0.245685,0.239312,0.627423,0.939094,0.967543,0.866111,0.800580,0.899583,0.991114,0.949379,0.880043,0.901951,0.806446,0.767681,0.993802,0.996154,0.858427,0.768667,0.949509,0.983693,0.599155,0.595018,0.885195,0.847385,0.992776,0.961681,0.613324,0.696399,0.988391,0.864313,0.826848,0.570540,0.966013,0.796200,0.927829,0.907103,0.624778,0.802737,0.787418,0.742947,0.805892
A57,0.409581,0.127227,0.129561,0.361609,0.496665,0.527745,0.103888,0.116386,0.095842,0.318409,0.391091,0.478638,0.107908,0.085015,0.000000,0.072327,0.423894,0.324849,0.206889,0.737090,0.627758,0.930934,0.989939,0.896884,0.847919,0.891903,0.741201,0.832879,0.728242,0.801504,0.848029,0.867028,0.911750,0.804085,0.757047,0.698496,0.971271,0.818981,1.000000,0.756469,0.763212,0.937495,0.785426,0.901310,0.630024,0.991968,0.575715,0.965072,0.911933,0.399441,0.889336,0.792561,0.738845,0.853845,0.906851,0.927494,1.000000,0.588135
A2,0.462937,0.181391,0.039043,0.246399,0.386954,0.402572,0.158248,0.158480,0.344245,0.401402,0.309098,0.232950,0.086659,0.144874,0.072327,0.000000,0.489162,0.354293,0.361029,1.000000,0.950788,1.000000,0.868765,0.961299,0.836142,0.977808,0.816934,0.910223,0.931293,0.696799,0.885289,0.688647,0.902926,0.905042,0.701520,0.790920,0.990454,0.572060,0.671195,0.908572,0.813021,0.875459,0.705376,1.000000,0.992520,0.807696,0.779235,0.834622,0.780837,0.887367,0.974564,0.920804,0.620336,0.672068,0.799400,0.890109,0.987421,0.603205
A28,0.120413,0.494386,0.396730,0.243480,0.158292,0.192346,0.385992,0.204235,0.228707,0.212959,0.246075,0.190748,0.249017,0.446707,0.423894,0.489162,0.000000,0.251840,0.076052,0.565530,0.966612,0.875190,0.871786,0.953990,0.976699,0.953081,0.958371,0.957736,0.953712,0.783929,0.771635,0.906926,0.894749,0.853733,0.950608,0.575658,0.866237,0.710167,0.864627,0.527924,0.857543,0.988173,0.952675,0.791468,0.984939,0.660200,0.910454,0.956484,0.792458,0.882906,0.684151,0.916750,0.821752,0.736714,0.908839,0.986693,0.823790,0.725694
A85,0.292232,0.421878,0.281980,0.119637,0.118815,0.308401,0.263185,0.333893,0.171118,0.164660,0.198948,0.103591,0.482286,0.245685,0.324849,0.354293,0.251840,0.000000,0.000625,0.869802,0.723793,0.959937,0.990808,0.490593,0.990547,0.997706,0.838525,0.880028,0.904379,0.886217,0.549727,0.786530,0.762904,0.994729,0.871696,0.853806,0.940211,0.635496,0.772175,0.518125,0.715178,0.950805,0.912996,0.993392,0.780261,0.932568,0.961439,0.610288,0.944355,0.766228,0.755579,0.521369,0.868611,0.921002,0.836478,0.771404,0.672717,0.974948
A95,0.198545,0.233507,0.611129,0.163642,0.186796,0.342987,0.353546,0.252400,0.487680,0.292795,0.348651,0.156600,0.391767,0.239312,0.206889,0.361029,0.076052,0.000625,0.000000,0.964220,0.966273,0.986554,0.947994,0.990846,0.960863,0.872743,0.886091,0.725675,1.000000,0.921005,0.884387,0.730791,0.959694,0.976364,0.988461,1.000000,0.989102,0.989759,0.768080,0.604114,0.802243,0.837554,0.990909,0.995438,0.901631,0.988719,0.950495,0.962214,0.793586,0.593846,0.808016,0.618194,0.686088,0.824808,0.685619,0.888726,0.874257,0.793535
A7,0.833806,0.850572,0.860472,0.694877,0.960339,0.621721,0.865408,0.792720,0.995090,0.898274,0.949421,0.890949,0.864127,0.627423,0.737090,1.000000,0.565530,0.869802,0.964220,0.000000,0.027675,0.060193,0.107259,0.129486,0.066989,0.047046,0.199634,0.166466,0.148502,0.144442,0.132670,0.422100,0.133737,0.611408,0.520085,0.505097,0.095816,0.506596,0.754233,0.953590,0.947579,0.180848,0.602391,0.593281,0.010056,0.231935,0.792017,0.038362,0.552662,0.732766,0.606780,0.634107,0.968009,0.591590,0.539914,0.962457,0.651343,0.769232
A12,0.761140,0.932044,0.966983,0.857669,0.986990,0.998861,0.992897,0.988987,0.991974,0.952672,0.972192,0.980518,0.875941,0.939094,0.627758,0.950788,0.966612,0.723793,0.966273,0.027675,0.000000,0.112625,0.141565,0.132615,0.099758,0.258481,0.051367,0.104723,0.159453,0.254375,0.243163,0.500536,0.155318,0.470432,0.331999,0.461843,0.173855,0.593248,0.675689,0.758993,0.792701,0.339388,0.559356,0.605806,0.095198,0.195663,0.662682,0.206386,0.869224,0.474404,0.647254,0.735260,0.457779,0.526348,0.713333,0.817551,0.487902,0.692501
A13,0.981985,0.885073,0.761320,0.954813,0.988965,0.924020,0.970935,0.889841,1.000000,0.620724,0.910237,0.991769,0.968316,0.967543,0.930934,1.000000,0.875190,0.959937,0.986554,0.060193,0.112625,0.000000,0.172214,0.077885,0.133844,0.213244,0.102087,0.162817,0.087377,0.351925,0.282038,0.381873,0.281992,0.443281,0.474509,0.350383,0.123461,0.656891,0.505707,0.439907,0.667291,0.509241,0.542940,0.696857,0.100491,0.158778,0.672087,0.181218,0.698023,0.844257,0.841994,0.584186,0.585212,0.668707,0.707282,0.888662,0.616692,0.631515
A31,0.909629,1.000000,1.000000,0.933619,0.724850,0.982860,0.912371,1.000000,0.928606,0.610081,0.977562,0.903811,0.935635,0.866111,0.989939,0.868765,0.871786,0.990808,0.947994,0.107259,0.141565,0.172214,0.000000,0.353038,0.053006,0.357308,0.164176,0.114841,0.093314,0.442491,0.378470,0.739473,0.109739,0.349562,0.523841,0.399536,0.320531,0.791186,0.551004,0.772395,0.858066,0.274730,0.633397,0.579105,0.061243,0.073448,0.463815,0.080351,0.735754,0.551781,0.668176,0.710122,0.782043,0.679539,0.666697,0.571040,0.755869,0.569326
A50,0.944374,0.738122,0.899280,0.975699,0.955451,1.000000,0.992888,0.979527,0.913805,1.000000,0.878390,0.582815,0.953867,0.800580,0.896884,0.961299,0.953990,0.490593,0.990846,0.129486,0.132615,0.077885,0.353038,0.000000,0.166068,0.162541,0.123118,0.244570,0.337868,0.165243,0.260171,0.385860,0.096127,0.419375,0.393895,0.467110,0.163245,0.890544,0.827755,0.757332,0.467070,0.616349,0.782847,0.559127,0.192479,0.193591,0.532975,0.210595,0.916132,0.724293,0.839705,0.641034,0.846159,0.554697,0.750665,0.689691,0.774339,0.588653
A53,0.992173,0.995057,0.881466,1.000000,1.000000,0.598068,1.000000,0.946975,0.967561,0.696320,0.922680,0.966489,0.990051,0.899583,0.847919,0.836142,0.976699,0.990547,0.960863,0.066989,0.099758,0.133844,0.053006,0.166068,0.000000,0.124647,0.165423,0.212836,0.315711,0.194947,0.313483,0.431308,0.130112,0.585622,0.476007,0.733905,0.236679,0.752192,0.442766,0.808118,0.660070,0.390439,0.566661,0.657152,0.119371,0.206828,0.528270,0.382217,0.769810,0.751235,0.751376,0.672040,0.712293,0.597598,0.607873,0.769936,0.681815,0.934362
A96,0.836077,0.840088,0.994313,0.988968,0.957131,0.886869,0.839994,0.837568,0.863735,0.864777,0.894684,0.966842,0.788869,0.991114,0.891903,0.977808,0.953081,0.997706,0.872743,0.047046,0.258481,0.213244,0.357308,0.162541,0.124647,0.000000,0.205916,0.260745,0.143083,0.150428,0.194789,0.568119,0.266599,0.301757,0.794955,0.346785,0.150258,0.880134,0.869989,0.864351,0.597299,0.493119,0.513574,0.469968,0.143830,0.244658,0.712773,0.207517,0.804104,0.654673,0.854692,0.743398,0.739927,0.802682,0.632727,0.679979,0.578496,0.827554
A22,0.859404,0.989379,0.946983,0.846866,1.000000,0.935586,0.988540,0.992417,0.978678,0.937565,0.911054,0.966003,0.875092,0.949379,0.741201,0.816934,0.958371,0.838525,0.886091,0.199634,0.051367,0.102087,0.164176,0.123118,0.165423,0.205916,0.000000,0.110751,0.041150,0.085737,0.146435,0.463734,0.181473,0.589845,0.466921,0.639830,0.245809,0.520852,0.557487,0.496979,0.700222,0.306314,0.683125,0.487038,0.205761,0.175996,0.604512,0.419735,0.914749,0.606843,0.796864,0.505071,0.808459,0.942053,0.561974,0.890334,0.660997,0.818434
A44,0.904196,0.918362,0.907216,0.965247,0.618552,0.605241,0.919728,0.910736,0.873983,0.752636,0.980871,1.000000,0.972628,0.880043,0.832879,0.910223,0.957736,0.880028,0.725675,0.166466,0.104723,0.162817,0.114841,0.244570,0.212836,0.260745,0.110751,0.000000,0.077673,0.192039,0.063024,0.375737,0.075007,0.347979,0.796102,0.672648,0.180890,0.467937,0.357635,0.789106,0.796799,0.333657,0.761258,0.709631,0.241094,0.235656,0.566008,0.243661,0.897101,0.605437,0.933356,0.894962,0.559916,0.588607,0.888028,0.806248,0.951879,0.883747
A46,0.699395,0.773443,0.862496,1.000000,0.937150,0.975294,0.923571,0.971243,0.902751,0.970766,0.949023,0.990634,0.765314,0.901951,0.728242,0.931293,0.953712,0.904379,1.000000,0.148502,0.159453,0.087377,0.093314,0.337868,0.315711,0.143083,0.041150,0.077673,0.000000,0.150104,0.102566,0.668728,0.156955,0.333650,0.373261,0.768069,0.116539,0.577764,0.843276,0.980269,0.922131,0.273306,0.506256,0.633548,0.153500,0.335407,0.584075,0.254512,0.819815,0.655500,0.975092,0.406189,0.946241,0.956638,0.736045,0.672092,0.886502,0.589511
A64,0.915652,0.869147,0.753221,0.919803,0.869772,0.931349,0.849717,0.865737,0.942764,0.971446,0.896134,0.939311,0.962996,0.806446,0.801504,0.696799,0.783929,0.886217,0.921005,0.144442,0.254375,0.351925,0.442491,0.165243,0.194947,0.150428,0.085737,0.192039,0.150104,0.000000,0.055139,0.659228,0.213375,0.450575,0.309603,0.428796,0.230737,0.523304,0.466401,0.888356,0.706385,0.762697,0.648701,0.408265,0.152376,0.237897,0.536768,0.173658,0.723604,0.644288,0.605737,0.442465,0.769597,0.650699,0.562582,0.740816,0.701527,0.754639
A99,0.845712,0.847523,0.855440,0.971652,0.869369,0.974297,1.000000,0.707409,0.907936,0.998947,0.814650,0.985379,0.514035,0.767681,0.848029,0.885289,0.771635,0.549727,0.884387,0.132670,0.243163,0.282038,0.378470,0.260171,0.313483,0.194789,0.146435,0.063024,0.102566,0.055139,0.000000,0.483700,0.315794,0.366105,0.415283,0.316879,0.501389,0.446798,0.815707,0.448930,0.400160,0.310016,0.604501,0.476352,0.176251,0.141036,0.648967,0.141738,0.539067,0.805151,0.748840,0.708259,0.903781,0.702076,0.848708,0.809407,0.717332,0.575761
A17,0.856138,0.974326,0.764051,0.951596,0.839451,0.822940,0.880783,0.906239,0.960707,0.794169,0.723143,0.862650,0.620884,0.993802,0.867028,0.688647,0.906926,0.786530,0.730791,0.422100,0.500536,0.381873,0.739473,0.385860,0.431308,0.568119,0.463734,0.375737,0.668728,0.659228,0.483700,0.000000,0.229302,0.099073,0.011631,0.172423,0.137875,0.379623,0.525291,0.358800,0.571922,0.751224,0.516141,0.580689,0.343630,0.305064,0.847998,0.802113,1.000000,0.962696,0.867440,0.940165,0.967059,0.994596,0.911823,0.989121,0.908568,0.985056
A21,0.971853,0.886598,0.844807,0.962429,0.939019,0.606954,0.995149,0.969098,0.983817,0.815082,0.986524,0.713665,0.845267,0.996154,0.911750,0.902926,0.894749,0.762904,0.959694,0.133737,0.155318,0.281992,0.109739,0.096127,0.130112,0.266599,0.181473,0.075007,0.156955,0.213375,0.315794,0.229302,0.000000,0.305152,0.341120,0.516686,0.409218,0.699175,0.826344,0.668788,0.749202,0.823592,0.700758,0.532587,0.235831,0.424560,0.562566,0.450455,0.545599,0.832719,0.586681,0.586095,0.594238,0.809299,0.841347,0.938666,0.781061,0.950324
A41,0.818155,0.605122,0.937929,0.885859,0.708892,0.978324,0.714225,0.897951,0.876965,0.828683,0.849551,0.915359,0.762024,0.858427,0.804085,0.905042,0.853733,0.994729,0.976364,0.611408,0.470432,0.443281,0.349562,0.419375,0.585622,0.301757,0.589845,0.347979,0.333650,0.450575,0.366105,0.099073,0.305152,0.000000,0.001493,0.117210,0.227818,0.892395,0.905903,0.435540,0.935096,0.812176,0.776412,0.737609,0.519491,0.346643,0.865682,0.599353,0.832043,0.838028,0.948594,0.836774,0.879344,0.974645,0.959128,0.591571,0.491517,0.977425
A72,0.887461,0.980471,1.000000,0.842146,0.758170,0.588379,0.615817,0.990590,0.858973,0.947732,0.690186,0.970540,0.555763,0.768667,0.757047,0.701520,0.950608,0.871696,0.988461,0.520085,0.331999,0.474509,0.523841,0.393895,0.476007,0.794955,0.466921,0.796102,0.373261,0.309603,0.415283,0.011631,0.341120,0.001493,0.000000,0.142640,0.348855,0.414737,0.385048,0.694563,0.945627,0.380045,0.962058,0.920729,0.418624,0.296573,0.506275,0.447586,0.591774,0.456565,0.936308,0.797950,0.762836,0.909240,0.649904,1.000000,0.448686,0.480048
A88,0.772680,0.959864,0.881715,0.965050,0.656717,0.873582,0.806887,0.765886,0.841168,0.759966,0.903199,0.859595,0.715302,0.949509,0.698496,0.790920,0.575658,0.853806,1.000000,0.505097,0.461843,0.350383,0.399536,0.467110,0.733905,0.346785,0.639830,0.672648,0.768069,0.428796,0.316879,0.172423,0.516686,0.117210,0.142640,0.000000,0.264123,0.475247,0.504133,0.634407,0.923794,0.702259,0.953384,0.428554,0.581675,0.762667,0.485200,0.542472,0.604817,0.789708,0.813904,0.791800,0.885036,0.907265,0.614902,0.861796,0.567400,0.567544
A92,0.945805,0.972466,0.872550,0.935546,0.968984,0.689687,0.940701,0.901116,0.980165,0.992804,0.985668,0.816320,0.849625,0.983693,0.971271,0.990454,0.866237,0.940211,0.989102,0.095816,0.173855,0.123461,0.320531,0.163245,0.236679,0.150258,0.245809,0.180890,0.116539,0.230737,0.501389,0.137875,0.409218,0.227818,0.348855,0.264123,0.000000,0.643106,0.719480,0.804389,0.876226,0.513471,0.644665,0.530126,0.175039,0.169295,0.641636,0.261275,0.855671,0.862995,0.816184,0.399475,0.892887,0.697902,0.794059,0.667981,0.497957,0.696616
A15,0.658100,0.704824,0.610666,0.779641,0.538697,0.661780,0.828414,0.772489,0.819349,0.595146,0.551172,0.920003,0.786506,0.599155,0.818981,0.572060,0.710167,0.635496,0.989759,0.506596,0.593248,0.656891,0.791186,0.890544,0.752192,0.880134,0.520852,0.467937,0.577764,0.523304,0.446798,0.379623,0.699175,0.892395,0.414737,0.475247,0.643106,0.000000,0.000000,0.006754,0.000000,0.666685,0.966743,0.613207,0.681366,0.592172,0.553366,0.408805,0.959172,0.932660,0.892060,0.997228,0.979071,0.901322,0.987929,0.996462,0.645529,0.973824
A16,0.695199,0.792360,0.640941,0.509696,0.822620,0.569753,0.968763,0.692513,0.669855,0.882718,0.935335,0.441656,0.716916,0.595018,1.000000,0.671195,0.864627,0.772175,0.768080,0.754233,0.675689,0.505707,0.551004,0.827755,0.442766,0.869989,0.557487,0.357635,0.843276,0.466401,0.815707,0.525291,0.826344,0.905903,0.385048,0.504133,0.719480,0.000000,0.000000,0.028814,0.000000,0.413545,0.999410,0.554357,0.937788,0.515784,0.821823,0.823587,0.517509,0.917520,0.324880,0.466658,1.000000,0.978803,0.393618,1.000000,0.907307,0.891602
A23,0.521084,0.855988,0.734933,0.643269,0.890554,0.496014,0.938661,0.779815,0.723088,0.771852,0.657128,0.706554,0.627868,0.885195,0.756469,0.908572,0.527924,0.518125,0.604114,0.953590,0.758993,0.439907,0.772395,0.757332,0.808118,0.864351,0.496979,0.789106,0.980269,0.888356,0.448930,0.358800,0.668788,0.435540,0.694563,0.634407,0.804389,0.006754,0.028814,0.000000,0.000000,0.680911,0.922932,0.791665,0.954546,0.609404,0.997414,0.673719,0.785468,0.593843,0.643820,0.561780,0.981334,0.760159,0.864959,0.582013,0.887967,0.464864
A70,0.349950,0.808517,0.548514,0.696196,0.582456,0.887272,0.550211,0.672401,0.863405,0.508920,0.535099,0.749223,0.761184,0.847385,0.763212,0.813021,0.857543,0.715178,0.802243,0.947579,0.792701,0.667291,0.858066,0.467070,0.660070,0.597299,0.700222,0.796799,0.922131,0.706385,0.400160,0.571922,0.749202,0.935096,0.945627,0.923794,0.876226,0.000000,0.000000,0.000000,0.000000,0.387656,0.959840,0.639026,0.738919,0.581500,0.888250,0.842866,0.480648,1.000000,0.980050,0.970265,0.957631,0.447418,0.977671,0.576486,0.707619,0.940672
A8,0.684576,0.703642,0.951729,0.816137,0.943198,0.925303,0.801095,0.982750,0.977567,0.889492,1.000000,0.990404,0.824548,0.992776,0.937495,0.875459,0.988173,0.950805,0.837554,0.180848,0.339388,0.509241,0.274730,0.616349,0.390439,0.493119,0.306314,0.333657,0.273306,0.762697,0.310016,0.751224,0.823592,0.812176,0.380045,0.702259,0.513471,0.666685,0.413545,0.680911,0.387656,0.000000,0.406263,0.352334,0.450847,0.545878,0.819322,0.340160,0.894556,0.808058,0.768041,0.920215,0.774017,0.855873,0.688111,0.860174,0.729322,0.818068
A20,0.990139,0.935041,0.831002,0.760578,0.983432,0.861167,0.942715,0.762695,0.912213,0.989221,1.000000,0.915597,0.562768,0.961681,0.785426,0.705376,0.952675,0.912996,0.990909,0.602391,0.559356,0.542940,0.633397,0.782847,0.566661,0.513574,0.683125,0.761258,0.506256,0.648701,0.604501,0.516141,0.700758,0.776412,0.962058,0.953384,0.644665,0.966743,0.999410,0.922932,0.959840,0.406263,0.000000,0.161374,0.441931,0.546416,0.135302,0.182612,0.710397,0.931626,0.722594,0.589220,0.814592,0.821181,0.975105,0.964140,0.639005,1.000000
A49,0.980971,0.933196,0.978496,0.847985,0.959177,0.957130,0.997547,0.937734,0.982243,0.939608,0.523008,0.977332,0.937641,0.613324,0.901310,1.000000,0.791468,0.993392,0.995438,0.593281,0.605806,0.696857,0.579105,0.559127,0.657152,0.469968,0.487038,0.709631,0.633548,0.408265,0.476352,0.580689,0.532587,0.737609,0.920729,0.428554,0.530126,0.613207,0.554357,0.791665,0.639026,0.352334,0.161374,0.000000,0.556098,0.820747,0.152407,0.357891,0.954979,0.828403,0.579638,0.762857,0.579685,0.741476,0.661850,0.783615,0.893028,0.626368
A71,0.902697,0.933649,0.827487,0.882067,0.741148,0.762958,0.947673,0.851878,0.974564,0.931945,1.000000,0.944880,0.809805,0.696399,0.630024,0.992520,0.984939,0.780261,0.901631,0.010056,0.095198,0.100491,0.061243,0.192479,0.119371,0.143830,0.205761,0.241094,0.153500,0.152376,0.176251,0.343630,0.235831,0.519491,0.418624,0.581675,0.175039,0.681366,0.937788,0.954546,0.738919,0.450847,0.441931,0.556098,0.000000,0.118613,0.577827,0.055889,0.948797,0.695634,0.685264,0.483506,0.992708,0.997453,0.794280,0.853101,0.996373,0.464477
A78,0.978013,0.927060,0.842428,0.729708,0.951513,0.598005,0.993109,0.950656,0.859003,0.986417,0.941469,0.805800,0.804900,0.988391,0.991968,0.807696,0.660200,0.932568,0.988719,0.231935,0.195663,0.158778,0.073448,0.193591,0.206828,0.244658,0.175996,0.235656,0.335407,0.237897,0.141036,0.305064,0.424560,0.346643,0.296573,0.762667,0.169295,0.592172,0.515784,0.609404,0.581500,0.545878,0.546416,0.820747,0.118613,0.000000,0.620892,0.390364,0.908640,0.906033,0.854743,0.734461,0.955406,0.599462,0.799155,0.733018,0.680960,0.914047
